User,Week,Week Number,Survey,Question,Response
User4,4/23/2023,17,Critical Events,Question 4,1
User4,4/23/2023,17,Critical Events,Question 5,1
User4,4/23/2023,17,Critical Events,Question 6,1
User4,4/23/2023,17,Critical Events,Question 7,0
User4,4/23/2023,17,Critical Events,Question 8,1
User4,4/23/2023,17,Critical Events,Question 9,0
User4,4/23/2023,17,Critical Events,Question 10,1
User4,4/30/2023,18,Mood,Question 1,3
User4,4/30/2023,18,Mood,Question 2,0
User4,4/30/2023,18,Mood,Question 3,3
User4,4/30/2023,18,Mood,Question 4,2
User4,4/30/2023,18,Mood,Question 5,1
User4,4/30/2023,18,Mood,Question 6,1
User4,4/30/2023,18,Mood,Question 7,0
User4,4/30/2023,18,Mood,Question 8,0
User4,4/30/2023,18,Mood,Question 9,1
User4,4/30/2023,18,Satisfaction,Question 1,4
User4,4/30/2023,18,Satisfaction,Question 2,3
User4,4/30/2023,18,Satisfaction,Question 3,4
User4,4/30/2023,18,Satisfaction,Question 4,1
User4,4/30/2023,18,Satisfaction,Question 5,3
User4,4/30/2023,18,Satisfaction,Question 6,1
User4,4/30/2023,18,Satisfaction,Question 7,1
User4,4/30/2023,18,Satisfaction,Question 8,4
User4,4/30/2023,18,Satisfaction,Question 9,2
User4,4/30/2023,18,Satisfaction,Question 10,2
User4,4/30/2023,18,Resilience,Question 1,4
User4,4/30/2023,18,Resilience,Question 2,5
User4,4/30/2023,18,Resilience,Question 3,2
User4,4/30/2023,18,Resilience,Question 4,5
User4,4/30/2023,18,Resilience,Question 5,3
User4,4/30/2023,18,Resilience,Question 6,5
User4,4/30/2023,18,Resilience,Question 7,1
User4,4/30/2023,18,Resilience,Question 8,2
User4,4/30/2023,18,Critical Events,Question 1,0
User4,4/30/2023,18,Critical Events,Question 2,1
User4,4/30/2023,18,Critical Events,Question 3,1
User4,4/30/2023,18,Critical Events,Question 4,0
User4,4/30/2023,18,Critical Events,Question 5,1
User4,4/30/2023,18,Critical Events,Question 6,0
User4,4/30/2023,18,Critical Events,Question 7,0
User4,4/30/2023,18,Critical Events,Question 8,1
User4,4/30/2023,18,Critical Events,Question 9,0
User4,4/30/2023,18,Critical Events,Question 10,1
User4,5/7/2023,19,Mood,Question 1,1
User4,5/7/2023,19,Mood,Question 2,1
User4,5/7/2023,19,Mood,Question 3,0
User4,5/7/2023,19,Mood,Question 4,3
User4,5/7/2023,19,Mood,Question 5,2
User4,5/7/2023,19,Mood,Question 6,0
User4,5/7/2023,19,Mood,Question 7,2
User4,5/7/2023,19,Mood,Question 8,2
User4,5/7/2023,19,Mood,Question 9,2
User4,5/7/2023,19,Satisfaction,Question 1,4
User4,5/7/2023,19,Satisfaction,Question 2,5
User4,5/7/2023,19,Satisfaction,Question 3,2
User4,5/7/2023,19,Satisfaction,Question 4,2
User4,5/7/2023,19,Satisfaction,Question 5,5
User4,5/7/2023,19,Satisfaction,Question 6,5
User4,5/7/2023,19,Satisfaction,Question 7,3
User4,5/7/2023,19,Satisfaction,Question 8,3
User4,5/7/2023,19,Satisfaction,Question 9,4
User4,5/7/2023,19,Satisfaction,Question 10,5
User4,5/7/2023,19,Resilience,Question 1,5
User4,5/7/2023,19,Resilience,Question 2,4
User4,5/7/2023,19,Resilience,Question 3,2
User4,5/7/2023,19,Resilience,Question 4,2
User4,5/7/2023,19,Resilience,Question 5,2
User4,5/7/2023,19,Resilience,Question 6,5
User4,5/7/2023,19,Resilience,Question 7,1
User4,5/7/2023,19,Resilience,Question 8,4
User4,5/7/2023,19,Critical Events,Question 1,0
User4,5/7/2023,19,Critical Events,Question 2,0
User4,5/7/2023,19,Critical Events,Question 3,0
User4,5/7/2023,19,Critical Events,Question 4,0
User4,5/7/2023,19,Critical Events,Question 5,1
User4,5/7/2023,19,Critical Events,Question 6,0
User4,5/7/2023,19,Critical Events,Question 7,0
User4,5/7/2023,19,Critical Events,Question 8,0
User4,5/7/2023,19,Critical Events,Question 9,0
User4,5/7/2023,19,Critical Events,Question 10,1
User4,5/14/2023,20,Mood,Question 1,3
User4,5/14/2023,20,Mood,Question 2,3
User4,5/14/2023,20,Mood,Question 3,3
User4,5/14/2023,20,Mood,Question 4,1
User4,5/14/2023,20,Mood,Question 5,1
User4,5/14/2023,20,Mood,Question 6,2
User4,5/14/2023,20,Mood,Question 7,0
User4,5/14/2023,20,Mood,Question 8,2
User4,5/14/2023,20,Mood,Question 9,0
User4,5/14/2023,20,Satisfaction,Question 1,3
User4,5/14/2023,20,Satisfaction,Question 2,1
User4,5/14/2023,20,Satisfaction,Question 3,2
User4,5/14/2023,20,Satisfaction,Question 4,2
User4,5/14/2023,20,Satisfaction,Question 5,2
User4,5/14/2023,20,Satisfaction,Question 6,5
User4,5/14/2023,20,Satisfaction,Question 7,3
User4,5/14/2023,20,Satisfaction,Question 8,2
User4,5/14/2023,20,Satisfaction,Question 9,2
User4,5/14/2023,20,Satisfaction,Question 10,4
User4,5/14/2023,20,Resilience,Question 1,2
User4,5/14/2023,20,Resilience,Question 2,1
User4,5/14/2023,20,Resilience,Question 3,4
User4,5/14/2023,20,Resilience,Question 4,2
User4,5/14/2023,20,Resilience,Question 5,5
User4,5/14/2023,20,Resilience,Question 6,3
User4,5/14/2023,20,Resilience,Question 7,5
User4,5/14/2023,20,Resilience,Question 8,4
User4,5/14/2023,20,Critical Events,Question 1,1
User4,5/14/2023,20,Critical Events,Question 2,1
User4,5/14/2023,20,Critical Events,Question 3,0
User4,5/14/2023,20,Critical Events,Question 4,0
User4,5/14/2023,20,Critical Events,Question 5,1
User4,5/14/2023,20,Critical Events,Question 6,0
User4,5/14/2023,20,Critical Events,Question 7,1
User4,5/14/2023,20,Critical Events,Question 8,1
User4,5/14/2023,20,Critical Events,Question 9,1
User4,5/14/2023,20,Critical Events,Question 10,1
User5,1/1/2023,1,Mood,Question 1,1
User5,1/1/2023,1,Mood,Question 2,2
User5,1/1/2023,1,Mood,Question 3,3
User5,1/1/2023,1,Mood,Question 4,0
User5,1/1/2023,1,Mood,Question 5,2
User5,1/1/2023,1,Mood,Question 6,3
User5,1/1/2023,1,Mood,Question 7,2
User5,1/1/2023,1,Mood,Question 8,2
User5,1/1/2023,1,Mood,Question 9,1
User5,1/1/2023,1,Satisfaction,Question 1,3
User5,1/1/2023,1,Satisfaction,Question 2,3
User5,1/1/2023,1,Satisfaction,Question 3,3
User5,1/1/2023,1,Satisfaction,Question 4,4
User5,1/1/2023,1,Satisfaction,Question 5,2
User5,1/1/2023,1,Satisfaction,Question 6,5
User5,1/1/2023,1,Satisfaction,Question 7,2
User5,1/1/2023,1,Satisfaction,Question 8,1
User5,1/1/2023,1,Satisfaction,Question 9,4
User5,1/1/2023,1,Satisfaction,Question 10,4
User5,1/1/2023,1,Resilience,Question 1,1
User5,1/1/2023,1,Resilience,Question 2,4
User5,1/1/2023,1,Resilience,Question 3,3
User5,1/1/2023,1,Resilience,Question 4,2
User5,1/1/2023,1,Resilience,Question 5,4
User5,1/1/2023,1,Resilience,Question 6,3
User5,1/1/2023,1,Resilience,Question 7,5
User5,1/1/2023,1,Resilience,Question 8,1
User5,1/1/2023,1,Critical Events,Question 1,1
User5,1/1/2023,1,Critical Events,Question 2,1
User5,1/1/2023,1,Critical Events,Question 3,1
User5,1/1/2023,1,Critical Events,Question 4,1
User5,1/1/2023,1,Critical Events,Question 5,1
User5,1/1/2023,1,Critical Events,Question 6,1
User5,1/1/2023,1,Critical Events,Question 7,1
User5,1/1/2023,1,Critical Events,Question 8,0
User5,1/1/2023,1,Critical Events,Question 9,1
User5,1/1/2023,1,Critical Events,Question 10,0
User5,1/8/2023,2,Mood,Question 1,1
User5,1/8/2023,2,Mood,Question 2,1
User5,1/8/2023,2,Mood,Question 3,2
User5,1/8/2023,2,Mood,Question 4,3
User5,1/8/2023,2,Mood,Question 5,1
User5,1/8/2023,2,Mood,Question 6,3
User5,1/8/2023,2,Mood,Question 7,1
User5,1/8/2023,2,Mood,Question 8,1
User5,1/8/2023,2,Mood,Question 9,2
User5,1/8/2023,2,Satisfaction,Question 1,2
User5,1/8/2023,2,Satisfaction,Question 2,2
User5,1/8/2023,2,Satisfaction,Question 3,2
User5,1/8/2023,2,Satisfaction,Question 4,3
User5,1/8/2023,2,Satisfaction,Question 5,4
User5,1/8/2023,2,Satisfaction,Question 6,5
User5,1/8/2023,2,Satisfaction,Question 7,2
User5,1/8/2023,2,Satisfaction,Question 8,5
User5,1/8/2023,2,Satisfaction,Question 9,2
User5,1/8/2023,2,Satisfaction,Question 10,1
User5,1/8/2023,2,Resilience,Question 1,4
User5,1/8/2023,2,Resilience,Question 2,5
User5,1/8/2023,2,Resilience,Question 3,5
User5,1/8/2023,2,Resilience,Question 4,5
User5,1/8/2023,2,Resilience,Question 5,4
User5,1/8/2023,2,Resilience,Question 6,2
User5,1/8/2023,2,Resilience,Question 7,1
User5,1/8/2023,2,Resilience,Question 8,3
User5,1/8/2023,2,Critical Events,Question 1,0
User5,1/8/2023,2,Critical Events,Question 2,1
User5,1/8/2023,2,Critical Events,Question 3,1
User5,1/8/2023,2,Critical Events,Question 4,0
User5,1/8/2023,2,Critical Events,Question 5,1
User5,1/8/2023,2,Critical Events,Question 6,1
User5,1/8/2023,2,Critical Events,Question 7,0
User5,1/8/2023,2,Critical Events,Question 8,0
User5,1/8/2023,2,Critical Events,Question 9,1
User5,1/8/2023,2,Critical Events,Question 10,1
User5,1/15/2023,3,Mood,Question 1,1
User5,1/15/2023,3,Mood,Question 2,2
User5,1/15/2023,3,Mood,Question 3,1
User5,1/15/2023,3,Mood,Question 4,2
User5,1/15/2023,3,Mood,Question 5,0
User5,1/15/2023,3,Mood,Question 6,0
User5,1/15/2023,3,Mood,Question 7,0
User5,1/15/2023,3,Mood,Question 8,1
User5,1/15/2023,3,Mood,Question 9,3
User5,1/15/2023,3,Satisfaction,Question 1,5
User5,1/15/2023,3,Satisfaction,Question 2,1
User5,1/15/2023,3,Satisfaction,Question 3,5
User5,1/15/2023,3,Satisfaction,Question 4,5
User5,1/15/2023,3,Satisfaction,Question 5,4
User5,1/15/2023,3,Satisfaction,Question 6,2
User5,1/15/2023,3,Satisfaction,Question 7,3
User5,1/15/2023,3,Satisfaction,Question 8,2
User5,1/15/2023,3,Satisfaction,Question 9,2
User5,1/15/2023,3,Satisfaction,Question 10,2
User5,1/15/2023,3,Resilience,Question 1,4
User5,1/15/2023,3,Resilience,Question 2,2
User5,1/15/2023,3,Resilience,Question 3,1
User5,1/15/2023,3,Resilience,Question 4,5
User5,1/15/2023,3,Resilience,Question 5,4
User5,1/15/2023,3,Resilience,Question 6,1
User5,1/15/2023,3,Resilience,Question 7,1
User5,1/15/2023,3,Resilience,Question 8,4
User5,1/15/2023,3,Critical Events,Question 1,0
User5,1/15/2023,3,Critical Events,Question 2,1
User5,1/15/2023,3,Critical Events,Question 3,0
User5,1/15/2023,3,Critical Events,Question 4,0
User5,1/15/2023,3,Critical Events,Question 5,1
User5,1/15/2023,3,Critical Events,Question 6,1
User5,1/15/2023,3,Critical Events,Question 7,0
User5,1/15/2023,3,Critical Events,Question 8,0
User5,1/15/2023,3,Critical Events,Question 9,0
User5,1/15/2023,3,Critical Events,Question 10,1
User5,1/22/2023,4,Mood,Question 1,3
User5,1/22/2023,4,Mood,Question 2,0
User5,1/22/2023,4,Mood,Question 3,0
User5,1/22/2023,4,Mood,Question 4,2
User5,1/22/2023,4,Mood,Question 5,1
User5,1/22/2023,4,Mood,Question 6,3
User5,1/22/2023,4,Mood,Question 7,2
User5,1/22/2023,4,Mood,Question 8,0
User5,1/22/2023,4,Mood,Question 9,1
User5,1/22/2023,4,Satisfaction,Question 1,3
User5,1/22/2023,4,Satisfaction,Question 2,4
User5,1/22/2023,4,Satisfaction,Question 3,1
User5,1/22/2023,4,Satisfaction,Question 4,2
User5,1/22/2023,4,Satisfaction,Question 5,1
User5,1/22/2023,4,Satisfaction,Question 6,3
User5,1/22/2023,4,Satisfaction,Question 7,4
User5,1/22/2023,4,Satisfaction,Question 8,2
User5,1/22/2023,4,Satisfaction,Question 9,1
User5,1/22/2023,4,Satisfaction,Question 10,1
User5,1/22/2023,4,Resilience,Question 1,2
User5,1/22/2023,4,Resilience,Question 2,5
User5,1/22/2023,4,Resilience,Question 3,2
User5,1/22/2023,4,Resilience,Question 4,5
User5,1/22/2023,4,Resilience,Question 5,4
User5,1/22/2023,4,Resilience,Question 6,3
User5,1/22/2023,4,Resilience,Question 7,2
User5,1/22/2023,4,Resilience,Question 8,2
User5,1/22/2023,4,Critical Events,Question 1,1
User5,1/22/2023,4,Critical Events,Question 2,1
User5,1/22/2023,4,Critical Events,Question 3,1
User5,1/22/2023,4,Critical Events,Question 4,1
User5,1/22/2023,4,Critical Events,Question 5,1
User5,1/22/2023,4,Critical Events,Question 6,1
User5,1/22/2023,4,Critical Events,Question 7,1
User5,1/22/2023,4,Critical Events,Question 8,1
User5,1/22/2023,4,Critical Events,Question 9,1
User5,1/22/2023,4,Critical Events,Question 10,0
User5,1/29/2023,5,Mood,Question 1,0
User5,1/29/2023,5,Mood,Question 2,0
User5,1/29/2023,5,Mood,Question 3,2
User5,1/29/2023,5,Mood,Question 4,1
User5,1/29/2023,5,Mood,Question 5,2
User5,1/29/2023,5,Mood,Question 6,1
User5,1/29/2023,5,Mood,Question 7,1
User5,1/29/2023,5,Mood,Question 8,0
User5,1/29/2023,5,Mood,Question 9,1
User5,1/29/2023,5,Satisfaction,Question 1,5
User5,1/29/2023,5,Satisfaction,Question 2,3
User5,1/29/2023,5,Satisfaction,Question 3,4
User5,1/29/2023,5,Satisfaction,Question 4,4
User5,1/29/2023,5,Satisfaction,Question 5,1
User5,1/29/2023,5,Satisfaction,Question 6,1
User5,1/29/2023,5,Satisfaction,Question 7,2
User5,1/29/2023,5,Satisfaction,Question 8,5
User5,1/29/2023,5,Satisfaction,Question 9,2
User5,1/29/2023,5,Satisfaction,Question 10,2
User5,1/29/2023,5,Resilience,Question 1,2
User5,1/29/2023,5,Resilience,Question 2,5
User5,1/29/2023,5,Resilience,Question 3,5
User5,1/29/2023,5,Resilience,Question 4,2
User5,1/29/2023,5,Resilience,Question 5,3
User5,1/29/2023,5,Resilience,Question 6,5
User5,1/29/2023,5,Resilience,Question 7,1
User5,1/29/2023,5,Resilience,Question 8,3
User5,1/29/2023,5,Critical Events,Question 1,1
User5,1/29/2023,5,Critical Events,Question 2,0
User5,1/29/2023,5,Critical Events,Question 3,0
User5,1/29/2023,5,Critical Events,Question 4,0
User5,1/29/2023,5,Critical Events,Question 5,1
User5,1/29/2023,5,Critical Events,Question 6,1
User5,1/29/2023,5,Critical Events,Question 7,0
User5,1/29/2023,5,Critical Events,Question 8,0
User5,1/29/2023,5,Critical Events,Question 9,1
User5,1/29/2023,5,Critical Events,Question 10,1
User5,2/5/2023,6,Mood,Question 1,2
User5,2/5/2023,6,Mood,Question 2,0
User5,2/5/2023,6,Mood,Question 3,0
User5,2/5/2023,6,Mood,Question 4,0
User5,2/5/2023,6,Mood,Question 5,3
User5,2/5/2023,6,Mood,Question 6,0
User5,2/5/2023,6,Mood,Question 7,2
User5,2/5/2023,6,Mood,Question 8,2
User5,2/5/2023,6,Mood,Question 9,3
User5,2/5/2023,6,Satisfaction,Question 1,5
User5,2/5/2023,6,Satisfaction,Question 2,4
User5,2/5/2023,6,Satisfaction,Question 3,4
User5,2/5/2023,6,Satisfaction,Question 4,5
User5,2/5/2023,6,Satisfaction,Question 5,5
User5,2/5/2023,6,Satisfaction,Question 6,5
User5,2/5/2023,6,Satisfaction,Question 7,1
User5,2/5/2023,6,Satisfaction,Question 8,5
User5,2/5/2023,6,Satisfaction,Question 9,4
User5,2/5/2023,6,Satisfaction,Question 10,3
User5,2/5/2023,6,Resilience,Question 1,2
User5,2/5/2023,6,Resilience,Question 2,2
User5,2/5/2023,6,Resilience,Question 3,3
User5,2/5/2023,6,Resilience,Question 4,1
User5,2/5/2023,6,Resilience,Question 5,1
User5,2/5/2023,6,Resilience,Question 6,5
User5,2/5/2023,6,Resilience,Question 7,1
User5,2/5/2023,6,Resilience,Question 8,2
User5,2/5/2023,6,Critical Events,Question 1,1
User5,2/5/2023,6,Critical Events,Question 2,1
User5,2/5/2023,6,Critical Events,Question 3,1
User5,2/5/2023,6,Critical Events,Question 4,1
User5,2/5/2023,6,Critical Events,Question 5,0
User5,2/5/2023,6,Critical Events,Question 6,1
User5,2/5/2023,6,Critical Events,Question 7,1
User5,2/5/2023,6,Critical Events,Question 8,0
User5,2/5/2023,6,Critical Events,Question 9,0
User5,2/5/2023,6,Critical Events,Question 10,0
User5,2/12/2023,7,Mood,Question 1,0
User5,2/12/2023,7,Mood,Question 2,2
User5,2/12/2023,7,Mood,Question 3,2
User5,2/12/2023,7,Mood,Question 4,1
User5,2/12/2023,7,Mood,Question 5,3
User5,2/12/2023,7,Mood,Question 6,3
User5,2/12/2023,7,Mood,Question 7,3
User5,2/12/2023,7,Mood,Question 8,2
User5,2/12/2023,7,Mood,Question 9,3
User5,2/12/2023,7,Satisfaction,Question 1,2
User5,2/12/2023,7,Satisfaction,Question 2,4
User5,2/12/2023,7,Satisfaction,Question 3,3
User5,2/12/2023,7,Satisfaction,Question 4,4
User5,2/12/2023,7,Satisfaction,Question 5,2
User5,2/12/2023,7,Satisfaction,Question 6,5
User5,2/12/2023,7,Satisfaction,Question 7,1
User5,2/12/2023,7,Satisfaction,Question 8,5
User5,2/12/2023,7,Satisfaction,Question 9,2
User5,2/12/2023,7,Satisfaction,Question 10,1
User5,2/12/2023,7,Resilience,Question 1,1
User5,2/12/2023,7,Resilience,Question 2,4
User5,2/12/2023,7,Resilience,Question 3,1
User5,2/12/2023,7,Resilience,Question 4,2
User5,2/12/2023,7,Resilience,Question 5,2
User5,2/12/2023,7,Resilience,Question 6,3
User5,2/12/2023,7,Resilience,Question 7,3
User5,2/12/2023,7,Resilience,Question 8,5
User5,2/12/2023,7,Critical Events,Question 1,1
User5,2/12/2023,7,Critical Events,Question 2,1
User5,2/12/2023,7,Critical Events,Question 3,0
User5,2/12/2023,7,Critical Events,Question 4,1
User5,2/12/2023,7,Critical Events,Question 5,0
User5,2/12/2023,7,Critical Events,Question 6,1
User5,2/12/2023,7,Critical Events,Question 7,0
User5,2/12/2023,7,Critical Events,Question 8,1
User5,2/12/2023,7,Critical Events,Question 9,0
User5,2/12/2023,7,Critical Events,Question 10,0
User5,2/19/2023,8,Mood,Question 1,0
User5,2/19/2023,8,Mood,Question 2,2
User5,2/19/2023,8,Mood,Question 3,0
User5,2/19/2023,8,Mood,Question 4,0
User5,2/19/2023,8,Mood,Question 5,2
User5,2/19/2023,8,Mood,Question 6,0
User5,2/19/2023,8,Mood,Question 7,2
User5,2/19/2023,8,Mood,Question 8,2
User5,2/19/2023,8,Mood,Question 9,3
User5,2/19/2023,8,Satisfaction,Question 1,2
User5,2/19/2023,8,Satisfaction,Question 2,2
User5,2/19/2023,8,Satisfaction,Question 3,5
User5,2/19/2023,8,Satisfaction,Question 4,3
User5,2/19/2023,8,Satisfaction,Question 5,3
User5,2/19/2023,8,Satisfaction,Question 6,5
User5,2/19/2023,8,Satisfaction,Question 7,4
User5,2/19/2023,8,Satisfaction,Question 8,4
User5,2/19/2023,8,Satisfaction,Question 9,5
User5,2/19/2023,8,Satisfaction,Question 10,5
User5,2/19/2023,8,Resilience,Question 1,3
User5,2/19/2023,8,Resilience,Question 2,1
User5,2/19/2023,8,Resilience,Question 3,2
User5,2/19/2023,8,Resilience,Question 4,5
User5,2/19/2023,8,Resilience,Question 5,4
User5,2/19/2023,8,Resilience,Question 6,1
User5,2/19/2023,8,Resilience,Question 7,2
User5,2/19/2023,8,Resilience,Question 8,2
User5,2/19/2023,8,Critical Events,Question 1,0
User5,2/19/2023,8,Critical Events,Question 2,0
User5,2/19/2023,8,Critical Events,Question 3,0
User5,2/19/2023,8,Critical Events,Question 4,1
User5,2/19/2023,8,Critical Events,Question 5,1
User5,2/19/2023,8,Critical Events,Question 6,0
User5,2/19/2023,8,Critical Events,Question 7,0
User5,2/19/2023,8,Critical Events,Question 8,1
User5,2/19/2023,8,Critical Events,Question 9,0
User5,2/19/2023,8,Critical Events,Question 10,1
User5,2/26/2023,9,Mood,Question 1,0
User5,2/26/2023,9,Mood,Question 2,0
User5,2/26/2023,9,Mood,Question 3,1
User5,2/26/2023,9,Mood,Question 4,1
User5,2/26/2023,9,Mood,Question 5,1
User5,2/26/2023,9,Mood,Question 6,1
User5,2/26/2023,9,Mood,Question 7,0
User5,2/26/2023,9,Mood,Question 8,1
User5,2/26/2023,9,Mood,Question 9,2
User5,2/26/2023,9,Satisfaction,Question 1,5
User5,2/26/2023,9,Satisfaction,Question 2,2
User5,2/26/2023,9,Satisfaction,Question 3,2
User5,2/26/2023,9,Satisfaction,Question 4,2
User5,2/26/2023,9,Satisfaction,Question 5,1
User5,2/26/2023,9,Satisfaction,Question 6,4
User5,2/26/2023,9,Satisfaction,Question 7,2
User5,2/26/2023,9,Satisfaction,Question 8,5
User5,2/26/2023,9,Satisfaction,Question 9,1
User5,2/26/2023,9,Satisfaction,Question 10,1
User5,2/26/2023,9,Resilience,Question 1,1
User5,2/26/2023,9,Resilience,Question 2,4
User5,2/26/2023,9,Resilience,Question 3,5
User5,2/26/2023,9,Resilience,Question 4,5
User5,2/26/2023,9,Resilience,Question 5,3
User5,2/26/2023,9,Resilience,Question 6,5
User5,2/26/2023,9,Resilience,Question 7,3
User5,2/26/2023,9,Resilience,Question 8,4
User5,2/26/2023,9,Critical Events,Question 1,1
User5,2/26/2023,9,Critical Events,Question 2,1
User5,2/26/2023,9,Critical Events,Question 3,0
User5,2/26/2023,9,Critical Events,Question 4,0
User5,2/26/2023,9,Critical Events,Question 5,0
User5,2/26/2023,9,Critical Events,Question 6,1
User5,2/26/2023,9,Critical Events,Question 7,1
User5,2/26/2023,9,Critical Events,Question 8,0
User5,2/26/2023,9,Critical Events,Question 9,1
User5,2/26/2023,9,Critical Events,Question 10,1
User5,3/5/2023,10,Mood,Question 1,0
User5,3/5/2023,10,Mood,Question 2,0
User5,3/5/2023,10,Mood,Question 3,3
User5,3/5/2023,10,Mood,Question 4,3
User5,3/5/2023,10,Mood,Question 5,0
User5,3/5/2023,10,Mood,Question 6,1
User5,3/5/2023,10,Mood,Question 7,0
User5,3/5/2023,10,Mood,Question 8,2
User5,3/5/2023,10,Mood,Question 9,1
User5,3/5/2023,10,Satisfaction,Question 1,2
User5,3/5/2023,10,Satisfaction,Question 2,5
User5,3/5/2023,10,Satisfaction,Question 3,2
User5,3/5/2023,10,Satisfaction,Question 4,2
User5,3/5/2023,10,Satisfaction,Question 5,5
User5,3/5/2023,10,Satisfaction,Question 6,2
User5,3/5/2023,10,Satisfaction,Question 7,5
User5,3/5/2023,10,Satisfaction,Question 8,4
User5,3/5/2023,10,Satisfaction,Question 9,4
User5,3/5/2023,10,Satisfaction,Question 10,3
User5,3/5/2023,10,Resilience,Question 1,5
User5,3/5/2023,10,Resilience,Question 2,2
User5,3/5/2023,10,Resilience,Question 3,4
User5,3/5/2023,10,Resilience,Question 4,2
User5,3/5/2023,10,Resilience,Question 5,1
User5,3/5/2023,10,Resilience,Question 6,5
User5,3/5/2023,10,Resilience,Question 7,5
User5,3/5/2023,10,Resilience,Question 8,2
User5,3/5/2023,10,Critical Events,Question 1,0
User5,3/5/2023,10,Critical Events,Question 2,0
User5,3/5/2023,10,Critical Events,Question 3,0
User5,3/5/2023,10,Critical Events,Question 4,0
User5,3/5/2023,10,Critical Events,Question 5,1
User5,3/5/2023,10,Critical Events,Question 6,0
User5,3/5/2023,10,Critical Events,Question 7,0
User5,3/5/2023,10,Critical Events,Question 8,1
User5,3/5/2023,10,Critical Events,Question 9,1
User5,3/5/2023,10,Critical Events,Question 10,1
User5,3/12/2023,11,Mood,Question 1,2
User5,3/12/2023,11,Mood,Question 2,2
User5,3/12/2023,11,Mood,Question 3,1
User5,3/12/2023,11,Mood,Question 4,3
User5,3/12/2023,11,Mood,Question 5,3
User5,3/12/2023,11,Mood,Question 6,0
User5,3/12/2023,11,Mood,Question 7,0
User5,3/12/2023,11,Mood,Question 8,3
User5,3/12/2023,11,Mood,Question 9,3
User5,3/12/2023,11,Satisfaction,Question 1,5
User5,3/12/2023,11,Satisfaction,Question 2,1
User5,3/12/2023,11,Satisfaction,Question 3,2
User5,3/12/2023,11,Satisfaction,Question 4,1
User5,3/12/2023,11,Satisfaction,Question 5,1
User5,3/12/2023,11,Satisfaction,Question 6,2
User5,3/12/2023,11,Satisfaction,Question 7,2
User5,3/12/2023,11,Satisfaction,Question 8,1
User5,3/12/2023,11,Satisfaction,Question 9,1
User5,3/12/2023,11,Satisfaction,Question 10,1
User5,3/12/2023,11,Resilience,Question 1,4
User5,3/12/2023,11,Resilience,Question 2,2
User5,3/12/2023,11,Resilience,Question 3,1
User5,3/12/2023,11,Resilience,Question 4,4
User5,3/12/2023,11,Resilience,Question 5,5
User5,3/12/2023,11,Resilience,Question 6,3
User5,3/12/2023,11,Resilience,Question 7,4
User5,3/12/2023,11,Resilience,Question 8,3
User5,3/12/2023,11,Critical Events,Question 1,1
User5,3/12/2023,11,Critical Events,Question 2,0
User5,3/12/2023,11,Critical Events,Question 3,0
User5,3/12/2023,11,Critical Events,Question 4,1
User5,3/12/2023,11,Critical Events,Question 5,1
User5,3/12/2023,11,Critical Events,Question 6,1
User5,3/12/2023,11,Critical Events,Question 7,1
User5,3/12/2023,11,Critical Events,Question 8,0
User5,3/12/2023,11,Critical Events,Question 9,1
User5,3/12/2023,11,Critical Events,Question 10,0
User5,3/19/2023,12,Mood,Question 1,0
User5,3/19/2023,12,Mood,Question 2,0
User5,3/19/2023,12,Mood,Question 3,1
User5,3/19/2023,12,Mood,Question 4,0
User5,3/19/2023,12,Mood,Question 5,1
User5,3/19/2023,12,Mood,Question 6,3
User5,3/19/2023,12,Mood,Question 7,0
User5,3/19/2023,12,Mood,Question 8,2
User5,3/19/2023,12,Mood,Question 9,1
User5,3/19/2023,12,Satisfaction,Question 1,3
User5,3/19/2023,12,Satisfaction,Question 2,1
User5,3/19/2023,12,Satisfaction,Question 3,1
User5,3/19/2023,12,Satisfaction,Question 4,2
User5,3/19/2023,12,Satisfaction,Question 5,1
User5,3/19/2023,12,Satisfaction,Question 6,3
User5,3/19/2023,12,Satisfaction,Question 7,1
User5,3/19/2023,12,Satisfaction,Question 8,1
User5,3/19/2023,12,Satisfaction,Question 9,3
User5,3/19/2023,12,Satisfaction,Question 10,4
User5,3/19/2023,12,Resilience,Question 1,1
User5,3/19/2023,12,Resilience,Question 2,5
User5,3/19/2023,12,Resilience,Question 3,5
User5,3/19/2023,12,Resilience,Question 4,5
User5,3/19/2023,12,Resilience,Question 5,3
User5,3/19/2023,12,Resilience,Question 6,1
User5,3/19/2023,12,Resilience,Question 7,5
User5,3/19/2023,12,Resilience,Question 8,4
User5,3/19/2023,12,Critical Events,Question 1,0
User5,3/19/2023,12,Critical Events,Question 2,1
User5,3/19/2023,12,Critical Events,Question 3,1
User5,3/19/2023,12,Critical Events,Question 4,1
User5,3/19/2023,12,Critical Events,Question 5,0
User5,3/19/2023,12,Critical Events,Question 6,0
User5,3/19/2023,12,Critical Events,Question 7,0
User5,3/19/2023,12,Critical Events,Question 8,1
User5,3/19/2023,12,Critical Events,Question 9,0
User5,3/19/2023,12,Critical Events,Question 10,1
User5,3/26/2023,13,Mood,Question 1,0
User5,3/26/2023,13,Mood,Question 2,2
User5,3/26/2023,13,Mood,Question 3,0
User5,3/26/2023,13,Mood,Question 4,1
User5,3/26/2023,13,Mood,Question 5,1
User5,3/26/2023,13,Mood,Question 6,2
User5,3/26/2023,13,Mood,Question 7,2
